TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
102631858013546789903101771353760637522960334704758899570213478149322150382116,1778166168000,1778166169046,1778166171171,1778166169146,1778166171171,,,3170
105965429431189272088484657018049724459818502337843473710325481060590570634423,1778165934758,1778165934900,1778165937041,1778165934983,1778165937041,,,2282
55369572192410498043688186687633724322915580154896365413629636506079173756065,1778165983076,1778165988960,1778165991046,1778165989031,1778165991046,,,7969
21210492944072983485133553562537905133372983574424682514580713115168841407893,1778166071532,1778166078968,1778166081052,1778166079073,1778166081052,,,9520
14393228505967788365229887940749101174930966478433083183353335917120017690088,1778166095675,1778166098954,1778166101068,1778166099053,1778166101068,,,5392
58662952670885502523131185378252481988599086831162612664740793197620750058909,1778165934760,1778165934944,1778165937029,1778165935007,1778165937029,,,2269
76736407623075937281203017577300574525263014227820760725258901795992749067578,1778165942806,1778165946926,1778165948996,1778165947023,1778165948996,,,6190
86243969397926628366637432983671262659871449914937676856056314853090567739377,1778165958901,1778165966912,1778165969021,1778165967052,1778165969021,,,10120
106819315760393626403634371890696350432634508494251872269215033131592423518079,1778165999165,1778166006932,1778166007052,,,,,7886
37482924136446432082850674649895888223568616235682226711232482300948926600260,1778166031302,1778166032955,1778166035004,1778166033082,1778166035004,,,3702
108276186693407661730083011265381214273586752116001137885767196045771152591129,1778166055467,1778166062985,1778166065074,1778166063102,1778166065074,,,9607
9259521968705764018931414799532888206582172078519470855792011133341363626225,1778166071531,1778166078968,1778166081081,1778166079073,1778166081081,,,9550
45917931417959464145082955769355219825090745696985053437493998754278326657447,1778166095684,1778166100984,1778166101061,,,,,5377
93152666134883472339297711850040030616302484793452434737356159721502863052728,1778166023271,1778166026940,1778166029082,1778166027065,1778166029082,,,5810
31172313189536298927432149020694990378140240845570172301432452787051937513064,1778166047416,1778166050997,1778166053101,1778166051058,1778166053101,,,5684
78512363179261941932725970232413543478592598417972977847927800250373526822916,1778166111748,1778166115005,1778166117071,1778166115122,1778166117071,,,5323
18923030545104104004162518425499722832467327592833760062940871836037951287241,1778166111757,1778166116983,1778166119066,1778166117076,1778166119066,,,7308
30811843754051323548666210497641375791384428021049991661179367592767017127818,1778166143934,1778166151064,1778166153103,1778166151138,1778166153103,,,9169
56412753539054118403693396002135010806082616329904960164389381851555744360452,1778166159985,1778166165048,1778166167155,1778166165132,1778166167155,,,7170
98274357697768255950957748941366327585979986245081925102599514543737143386234,1778166159988,1778166166993,1778166169146,1778166167155,1778166169146,,,9157
103009676127810224566886821593560608468641545659427077932192249013084380413224,1778166168006,1778166173030,1778166173139,,,,,5133
44398209971687315504693718177213072905369913991665046114135441910740795087006,1778165950856,1778165956908,1778165959026,1778165957017,1778165959026,,,8169
28226644422935196739485053773047813041510104338910323069751983608330087860618,1778165999160,1778166004958,1778166007062,1778166005083,1778166007062,,,7901
67299307145840979873021504845281552123783497908023201515898160817413937783258,1778166063481,1778166064971,1778166067094,1778166065056,1778166067094,,,3612
73344342843526490896362772555118589870735676262694426839433101993623164155352,1778166087586,1778166088978,1778166091062,1778166089060,1778166091062,,,3476
56965430166536868179400453670425129078365964157795846519698658385483484697509,1778166176032,1778166179013,1778166179125,,,,,3093
39199935122482472760329542377096435865315860889090750773801048228651967308546,1778165934764,1778165934944,1778165937029,1778165935007,1778165937029,,,2265
35868770578444850793821689968783132853048036817993408750701133081628455995122,1778166047426,1778166052958,1778166055062,1778166053045,1778166055062,,,7635
91220991909324715103421174490988473718863577894363165375344903553939186085325,1778166071526,1778166076948,1778166077036,,,,,5509
33973069544421357666344951359414115607048475951177196256631815754620070105295,1778166103716,1778166110997,1778166113109,1778166111093,1778166113109,,,9392
17286264235706731907098525396882196276104663228620583663149302923367472904939,1778166127813,1778166128987,1778166131065,1778166129061,1778166131065,,,3252
81996771590032609117275747267002359149954052193977151217657281902270339470523,1778166143929,1778166149114,1778166151083,1778166149194,1778166151083,,,7154
36311679439064263219011659245086651592807402799226266415334268187412009614484,1778165934777,1778165940951,1778165942982,1778165941078,1778165942982,,,8204
92210826205761640359214384331358242273659990131945780749044000212049998877275,1778165991104,1778165992930,1778165993050,,,,,1945
75870125329947420354324610361792996372745133527988279820788746807077302936674,1778165966935,1778165968924,1778165971018,1778165969021,1778165971018,,,4082
15598202597705833401845095006117382360750503755129406122219166932492736664843,1778165975036,1778165980957,1778165981024,,,,,5987
3369617954870385692646267789043432813931614520990074212661995872335563786731,1778165983067,1778165984940,1778165985025,,,,,1958
51786745863016757422961274496267639486835516032233063266926260727064233440817,1778165999146,1778166000964,1778166003024,1778166001075,1778166003024,,,3878
87384735244606702909658652916387836590890093700928392319328698792437644398075,1778166007202,1778166012941,1778166015092,1778166013062,1778166015092,,,7890
113499811726163867198096121351904350411349727258987427784284187468884317916774,1778166119789,1778166125000,1778166125106,,,,,5317
15578327118852364370276635317280054436367779045461589471641444099759937066255,1778166143926,1778166149114,1778166151083,1778166149194,1778166151083,,,7156
