TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
22897132644030271544068601761946881816759889236129862179487783832520463755329,1779093073664,1779093076503,1779093076772,,,,,3108
81570229228506612915668595425239125782169732877667337552726919699496749302684,1779093073671,1779093076295,1779093076447,,,,,2775
95048765289477933111642190810588386995406781576328842348811125107928636416968,1779093272179,1779093272308,1779093274166,,,1779093272362,1779093274166,1987
71289365993609348681827331049763958209138729724673248881589027882947067152368,1779093037286,1779093038602,1779093038728,,,,,1441
63984030926845638433474826837726123982195836155057678906397944760035255040332,1779093039389,1779093042114,1779093042329,,,,,2940
47578203781068267637556700512441628727217544877589631698276498543977533918003,1779093048008,1779093048625,1779093106806,,,1779093048827,1779093106806,58798
33288786453779135946653162700521334155188653584217183953057208778945627553319,1779093065201,1779093068259,1779093068407,,,,,3206
86231272440765334381337944253854467334139158556551220827428188620669230445831,1779093071608,1779093074223,1779093074401,,,,,2792
17512181433122185513209411485408653251311242714674490762088790887030198871338,1779093077829,1779093080559,1779093080742,,,,,2913
34525649418107544445304902206009747574258118618195284746792784198206361419696,1779093280997,1779093282003,1779093316304,,,1779093282078,1779093316304,35307
76475854582501943174781123837627276886129282651594756234669083909207687419676,1779093280979,1779093282609,1779093282757,,,,,1777
77748261059171214394973932903748244290522398250210230093776268054587070674931,1779093035162,1779093036478,1779093036568,,,,,1405
36692867618036554756452240879182714935776928864673794970856152102429567131907,1779093054474,1779093056260,1779093056385,,,,,1911
5156319140382529833275547956822365994175233148625887730054764598921136056608,1779093054461,1779093057355,1779093057488,,,,,3026
27287864705801679835996135554599426161842472065613452807574689470317913236775,1779093056679,1779093058126,1779093058385,,,,,1705
69393006271705948805079136054228839840194506083159799409569663283476485432480,1779093061024,1779093063945,1779093064109,,,,,3085
51466446694494464895244328524007048456006700501185667549821244424411442145021,1779093077905,1779093077972,1779093242278,,,1779093078216,1779093242278,164373
17460595368256022953012366377568300618398824102645703939437866284413525240065,1779093272147,1779093274628,1779093274742,,,,,2594
88841781655650195459716024609279153078587511828072137045391274788734077946880,1779093285137,1779093286343,1779093286425,,,,,1287
67742187659197851854489996179284449360546991431955615346432091228152040355096,1779093048005,1779093048499,1779093097482,,,1779093048717,1779093097482,49477
35887259648036815482555519577763273480842142406517658242347602681112660723979,1779093043694,1779093045344,1779093090013,,,1779093045468,1779093090013,46318
59502227008284274719400178648593338369456906628535306095520268415873213708087,1779093052400,1779093054260,1779093054574,,,,,2173
71539066759231322349735025080039896062853508155131225089380562173709249696060,1779093073707,1779093076295,1779093076447,,,,,2740
97054003066108210164062408084646753396934612386790795742427719457903824705289,1779093075787,1779093077972,1779093078216,,,,,2429
47513245698805057656795921950066389334586801963073275638252066634505940039108,1779093035186,1779093036595,1779093036687,,,,,1500
41522318328586268374046729487586403385762982223676204071514708333643177903926,1779093043670,1779093045946,1779093046038,,,,,2368
7901385906731532107364595685432858315587857494905403908821978457563212464972,1779093067310,1779093070091,1779093070268,,,,,2957
114702943061558620540845052120300606892659549975894321085435446328386351110338,1779093071615,1779093074135,1779093074314,,,,,2699
26165405933828163136883402611036639895690821138075040538754006538018655503011,1779093080022,1779093081854,1779093260376,,,1779093082060,1779093260376,180354
90833558514202746460170003518687583772034249209448262701868398743436482008579,1779093082240,1779093083362,1779093264288,,,1779093083452,1779093264288,182048
