TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
18385757565815111319854471764676301345835696974412978171856627342075419775879,1778167354039,1778167356128,1778167356191,,,,,2152
36586683227804363825141544653335057364686353846446717756220076422175716534040,1778167191123,1778167196027,1778167196089,,,,,4966
28923345612146715409100545757723752293318727099618794039077238574740612028080,1778167236358,1778167242040,1778167242111,,,,,5753
50983236658956229065044203300770040424176154210438891298469853708524059530903,1778167326917,1778167332116,1778167332213,,,,,5296
61836683407756577570989150924957248492990958836438001423352882992403525727311,1778167335983,1778167338101,1778167346123,,,1778167338166,1778167346123,10139
49463282219577312717093317491564338452066330393274983366976105456989907560717,1778167408372,1778167416358,1778167416422,,,,,8049
93203936777106906671052232699939193081262764336883589490331388518342291327826,1778167272620,1778167278084,1778167278177,,,,,5556
22786361806772777010604073410746420573107973736271659981360701722422830403546,1778167272635,1778167282098,1778167282170,,,,,9535
38060055572375561289197896262601258729134094198834023080867858884435700975280,1778167345007,1778167348114,1778167348203,,,,,3195
70316385519201378064942884971606639777815221966525935404989489240828513118388,1778167444585,1778167446133,1778167448262,,,1778167446220,1778167448262,3676
98158511437029264138511949532913568330265544016368835848139618685853405959567,1778167236390,1778167238090,1778167242183,,,1778167238179,1778167242183,5792
62638859529215991783702306524356594297873544467262455339019175905708845057526,1778167254495,1778167262122,1778167262200,,,,,7704
53573723021910184194045492732842433525023633233107847411747644237371172672048,1778167335979,1778167344111,1778167344191,,,,,8211
87453815922453160303635365135173163806499110581415803492590871154230638970416,1778167390287,1778167392119,1778167396222,,,1778167392210,1778167396222,5935
34023278285987490834243229811127648578072929417666545380587339841710462373791,1778167182098,1778167192072,1778167192148,,,,,10050
88338858702581634720573381101809759011818129710716287670349464074887338554853,1778167290737,1778167292126,1778167298152,,,1778167292205,1778167298152,7415
96928627274166152180581349905849090394484636779891836374448663288913705319870,1778167299770,1778167308109,1778167308202,,,,,8431
104805549328452408172831006705478780649758934703079498862975731700802346248653,1778167326932,1778167328146,1778167332240,,,1778167328213,1778167332240,5308
77211152716340100323223725355096586776778208482176077809146882225597169283906,1778167191141,1778167194057,1778167202128,,,1778167194128,1778167202128,10987
60125193791602983033837784195645492252874625262816228407953242662841292768544,1778167191123,1778167196097,1778167196165,,,,,5041
105280666722735520443584289553542676619699885401543370044588958592803926049566,1778167245424,1778167250113,1778167250173,,,,,4749
85693205102542786165110279191563983441963559190895850965239421336874516243344,1778167254512,1778167256072,1778167262200,,,1778167256107,1778167262200,7687
47252979336987958002781540662879241555982915784790420071438277176911664766130,1778167408360,1778167414105,1778167414182,,,,,5822
12442581056570645417018923158400853116582569300264407081697086254467152649505,1778167218283,1778167224036,1778167224114,,,,,5830
86902680902011610223013526582414523850804432887649687426071706728307139687460,1778167290722,1778167298059,1778167298152,,,,,7430
47163618745273728287152604951416987819586084413271268294272361023954168145446,1778167308805,1778167312294,1778167312383,,,,,3577
71333263033408161175426719200239289382876037436700778424054821187222212261248,1778167354034,1778167356128,1778167356191,,,,,2157
92268547339727299642107159711525670473745117856154771689155097838939858378576,1778167399324,1778167406255,1778167406311,,,,,6987
82595639233032244048526591004853912103481121281039082387742051127449800588964,1778167408361,1778167414139,1778167414220,,,,,5859
2762968509644550071493250691560155252308834126508696065221862872150890035546,1778167444554,1778167448113,1778167448164,,,,,3610
93840099911839451479223443650713984029612313592469301007547477626547799811226,1778167453606,1778167458116,1778167458192,,,,,4586
19869921975888254166237465726677461391649368235200494334690261544691449502784,1778167236393,1778167240109,1778167246165,,,1778167240173,1778167246165,9772
76956898598940462474795700326630590508959403932069067917632991416889170690551,1778167326932,1778167328106,1778167334296,,,1778167328179,1778167334296,7363
102670303837795225804275512436587014202080548381563833849345506332439310779943,1778167272609,1778167276048,1778167276178,,,,,3568
49417904508551255997656540611078849611686422412637975327278909366111344198644,1778167299771,1778167308364,1778167308446,,,,,8674
113708841342604424886853787761494539897054633843313310657781255867601340732035,1778167335982,1778167336137,1778167340199,,,1778167336210,1778167340199,4216
71975249943955229240656712999550746361068445841466756763506573789538606769023,1778167354035,1778167356109,1778167356169,,,,,2133
51261325716411872768421215911823854931215890696310011076254166321525015538421,1778167444579,1778167452183,1778167452271,,,,,7691
101884826596231400475062139670720887092512185370748307897910827887485446310990,1778167209233,1778167214030,1778167214141,,,,,4908
35165002114024951433934544658992447589909288684700592016354238818299763354898,1778167272610,1778167276085,1778167276188,,,,,3578
54690928095928490881650484427428850014645536601183499271678205481521231450967,1778167317887,1778167320161,1778167324192,,,1778167320249,1778167324192,6305
53615336483744374789805922523802502363369553206634417481468566224491565485971,1778167335968,1778167340110,1778167340199,,,,,4231
73680383093519787517148364619623160503907247645149719637676443699045941125371,1778167182090,1778167190019,1778167190100,,,,,8010
64216159450973146334041177949380192201992235768582228141054091830597775795832,1778167182094,1778167190094,1778167190166,,,,,8071
109030863282916791324882671158013287737871063659647879351223198337757511349165,1778167227324,1778167236043,1778167236127,,,,,8803
107749800198582737933541749517650017118118922550029727348047703409559077784632,1778167236381,1778167246069,1778167246134,,,,,9753
64266452268293275659117442010594964004790585763494355415239477410854753492749,1778167299779,1778167302107,1778167308446,,,1778167302176,1778167308446,8667
34797136975215922794820251992827959312434495844505102664277766401236287876854,1778167363086,1778167366136,1778167366200,,,,,3113
4764696071805905578644171168800873691460838943646024648338216762084235953132,1778167390284,1778167400093,1778167400207,,,,,9922
77472155472426602855183539908293460303273182989567350826490413393279872851547,1778167444583,1778167446118,1778167448230,,,1778167446209,1778167448230,3647
63336974442327675114180738194506511155288690797145824716794826511612079851331,1778167182084,1778167188025,1778167188093,,,,,6009
