TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
101147883843028295772544364315582004927224197114711505337554155210515677695273,1779097260086,1779097263073,1779097263180,,,,,3093
89653033186451209223068662127172792918137609716401204504045945964350610588791,1779097457441,1779097458888,1779097458993,,,,,1551
23973422824937035654357499646428206362356250976449611837403465566640045440747,1779097228191,1779097229442,1779097229536,,,,,1345
48028716043776917327545403830983265910183138160857177092485975473412298453179,1779097239187,1779097239455,1779097332733,,,1779097239576,1779097332733,93546
57791367720368952153917648538120773895747277823783240331250079570276780999538,1779097241276,1779097242672,1779097348357,,,1779097242889,1779097348357,107081
108614575540843161816645925974018883504545033040438743995609598454155623497796,1779097241277,1779097242672,1779097348784,,,1779097242889,1779097348784,107506
102155955240545766229810502506464699111392992509054634509622725409227500155437,1779097249696,1779097251009,1779097389206,,,1779097251112,1779097389206,139509
91046527377096037743051680278400222647519507432498163563262265466908304528153,1779097451214,1779097452604,1779097452840,,,,,1625
39094660512908084046059708194137739303665300216110586217726583076897603572197,1779097455366,1779097456544,1779097456639,,,,,1273
25478243826628429377118749296775734452953413047254856149048131233436542089416,1779097463693,1779097466601,1779097466657,,,,,2964
64932850221212308005885986432836717276388130269900381375260192835024743938299,1779097217762,1779097218489,1779097232966,,,1779097218649,1779097232966,15204
39975988111441963581666530783278626529007463181945172523456274426202165862098,1779097255937,1779097258646,1779097258792,,,,,2854
7856906284591744924500729577513269039488879997912127669726594991743112014680,1779097257990,1779097260277,1779097260387,,,,,2397
7255392283175465336895287978679074269466132374699480785250761752316349357096,1779097451243,1779097451609,1779097453212,,,1779097451696,1779097453212,1968
102922753434883187095511509890229127930299171254865934043510762695327080635693,1779097459554,1779097460877,1779097460975,,,,,1420
101343282873363839963741943973735735760796407115735755428302173509154224098841,1779097247525,1779097248767,1779097248899,,,,,1373
31265750477692465747636031795221289749400269108350525560315434188324760197128,1779097255916,1779097258584,1779097258728,,,,,2812
68056152362729149127722705264786833434023485155115373867502901402933518363568,1779097453272,1779097454876,1779097455036,,,,,1763
27596167575755098785057669570360214708656335954784764268998600402104663755582,1779097457472,1779097458587,1779097458722,,,,,1249
112424132435036730576615946012678417623281801750699971138064667886849165106870,1779097219833,1779097222665,1779097222933,,,,,3099
9263175904819895050797122129005413072633609700863084576922709444212718375084,1779097226116,1779097227455,1779097227547,,,,,1430
17112603145840857734909705222108754834186585423800963207524310457653551356726,1779097245475,1779097246614,1779097367192,,,1779097246790,1779097367192,121716
52984575356489973479024141280525889694764335175502934666806014672130361398856,1779097451208,1779097453144,1779097453212,,,,,2003
55095659953046956506682880392404882426510357807910302510576859068050835119352,1779097459566,1779097460346,1779097495228,,,1779097460463,1779097495228,35662
32014303905262756395659608854230192550631961666985640949339609878108473549309,1779097217761,1779097219079,1779097238610,,,1779097219228,1779097238610,20848
27421264686763579177088646504383826265401592240169475864949166528233731138903,1779097221943,1779097222996,1779097258866,,,1779097223096,1779097258866,36923
83234454569036761704724125820077664583611767937223308496379641211570279051279,1779097239130,1779097240407,1779097240519,,,,,1388
12506871104853691860653243208832993612798476506468856016177481449474536187004,1779097237055,1779097238630,1779097238855,,,,,1800
114807691119030814990949977000683383783334430433711625373240341740502442506458,1779097239191,1779097240771,1779097339215,,,1779097240901,1779097339215,100024
92850971919665324377442301327235754188863112877869745742415635589400952706110,1779097258012,1779097260423,1779097260507,,,,,2495
20057582759249157857836266384911385287630368401742305346877776122716223323989,1779097260124,1779097260698,1779097437217,,,1779097260874,1779097437217,177093
5485736474592088767868700925787482382012340732815515180988595790733861834994,1779097451243,1779097452674,1779097456827,,,1779097452868,1779097456827,5583
37176885548840977322838004078373581253190556480272217914915663550221909315499,1779097213523,1779097216606,1779097225205,,,1779097216777,1779097225205,11682
77000425562107225050757226254335318413687445499169138945861966490212529813766,1779097230447,1779097232757,1779097232966,,,,,2519
90954475617380075680529190181927710065093347792501728164871401309243417764961,1779097232734,1779097234765,1779097234916,,,,,2182
113699935344139693463745019704426284836088661761782408901831147343799264783617,1779097234887,1779097236769,1779097236886,,,,,1998
114289089569489692551422727649509286083085319487691302103732456025522686293798,1779097241282,1779097242992,1779097350611,,,1779097243235,1779097350611,109329
110057623091028915654476828492553937308039346141334230655952798931367717984879,1779097245403,1779097248411,1779097248600,,,,,3196
11051481740520752877295216890782422402277533251319458525047874377194660477785,1779097245418,1779097248511,1779097248744,,,,,3325
48858341619561847127610886573168019558116627223598637260507479383189761663115,1779097258040,1779097258709,1779097428635,,,1779097258866,1779097428635,170595
79033781939866727332630298642134606573344142451401549212005094286871181237553,1779097226085,1779097227455,1779097227547,,,,,1461
20054529739027116728901163581150766240371080882481726716931607695795589536105,1779097228234,1779097230275,1779097230497,,,,,2263
108412567857373638176578830690309221034183108277961275638634783174897087009003,1779097247604,1779097248282,1779097372873,,,1779097248500,1779097372873,125269
101748319428949443776225022113031638089605994923059074764876210106588118024662,1779097255960,1779097256285,1779097412846,,,1779097256417,1779097412846,156885
92102108393299277682710802867147313479046696529639871621061340596482726499471,1779097255921,1779097258529,1779097258627,,,,,2705
70656809705192831768206209887822530490094268705658725128081522822096342552759,1779097258003,1779097261181,1779097261340,,,,,3337
3865763935479226335851113690502380394457973706741536218852230192069956861170,1779097260086,1779097263073,1779097263180,,,,,3093
16759272958671908927143514241367785647302430633715511128446004454255502583810,1779097463826,1779097464349,1779097514467,,,1779097464465,1779097514467,50640
24781231763513840757993434324124912610925419704445498902743499507777225847868,1779097213529,1779097215063,1779097216548,,,1779097215214,1779097216548,3019
85118320947522716549643987315471442330013195037245378668072054474898496360938,1779097215609,1779097216985,1779097217174,,,,,1565
82930003894242544057821523675622287082927392715846137043601173486961859551317,1779097234911,1779097236508,1779097236632,,,,,1721
110205888087775941896773615421708763348121121027870598545004562345794202811311,1779097241281,1779097242775,1779097349145,,,1779097242922,1779097349145,107864
95210247144307018295389630878090423501134895945791992431256688011032338030516,1779097243322,1779097246278,1779097246438,,,,,3116
76728986602510504014272134434100269993341709086399672595780578482309863931413,1779097255938,1779097257083,1779097257178,,,,,1239
79742654597424138705731069115928217427629173012641827614512338516918562980300,1779097257998,1779097260423,1779097260507,,,,,2509
86236963633121360510014927162101085557630114624957897549055778546568256815472,1779097453307,1779097454680,1779097454865,,,,,1557
82315160323560690299104218567035651445108453765807693029214373432941739607990,1779097243327,1779097244628,1779097244854,,,,,1526
